Time:512Hz,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Classification
14.568359375,1167504256.0,1168550016.0,1168202368.0,1167420032.0,1168435840.0,1168430080.0,1168483328.0,1168237056.0,1168460544.0,1168447360.0,1165477888.0,1168404864.0,1165324032.0,1168294528.0,right
14.5703125,1168178560.0,1168365184.0,1168374912.0,1165470464.0,1168306432.0,1165333376.0,1168201856.0,1167446272.0,1168487808.0,1168160640.0,1167363840.0,1168391936.0,1168387456.0,1168397696.0,right
14.572265625,1167333120.0,1168370176.0,1168090240.0,1167290496.0,1168285440.0,1168288256.0,1168264320.0,1168019712.0,1168139392.0,1168179072.0,1165451008.0,1168094208.0,1165333888.0,1168030208.0,right
14.57421875,1167975808.0,1168097664.0,1168122624.0,1165455744.0,1168055936.0,1165333376.0,1167992576.0,1167270272.0,1168218752.0,1167999488.0,1167258240.0,1168140160.0,1168153856.0,1168118400.0,right
14.576171875,1167304704.0,1168207872.0,1167966336.0,1167280768.0,1168129408.0,1168138368.0,1168127616.0,1167946368.0,1168120448.0,1168097152.0,1165477888.0,1168065664.0,1165332864.0,1167949056.0,right
14.578125,1167927296.0,1168115968.0,1168078976.0,1165478400.0,1168053504.0,1165335552.0,1167918848.0,1167292928.0,1168225536.0,1167930112.0,1167265280.0,1168153856.0,1168142848.0,1168171136.0,right
14.580078125,1167226240.0,1168167552.0,1167881344.0,1167221760.0,1168096384.0,1168083712.0,1168105472.0,1167793536.0,1167969280.0,1167928320.0,1165458432.0,1167909632.0,1165347072.0,1167801472.0,right
14.58203125,1167760768.0,1167937792.0,1167893632.0,1165450496.0,1167885696.0,1165349120.0,1167796480.0,1167167872.0,1168020992.0,1167780480.0,1167206272.0,1167941376.0,1167951104.0,1167963264.0,right
14.583984375,1167167616.0,1168017536.0,1167782528.0,1167208832.0,1167927808.0,1167946368.0,1167978240.0,1167744000.0,1167951616.0,1167884672.0,1165450496.0,1167908864.0,1165349120.0,1167821696.0,right
14.5859375,1167677824.0,1167882880.0,1167819392.0,1165459968.0,1167840896.0,1165356544.0,1167744768.0,1167074176.0,1167953536.0,1167703296.0,1167127168.0,1167849216.0,1167856128.0,1167909120.0,right
14.587890625,1167051392.0,1167908608.0,1167660416.0,1167108096.0,1167805696.0,1167801984.0,1167837184.0,1167625856.0,1167780480.0,1167772288.0,1165463680.0,1167737472.0,1165353344.0,1167623168.0,right
14.58984375,1167626624.0,1167768192.0,1167778688.0,1165449984.0,1167724800.0,1165340800.0,1167610368.0,1167028736.0,1167916800.0,1167696768.0,1167077632.0,1167795968.0,1167787008.0,1167795712.0,right
14.591796875,1166977792.0,1167872128.0,1167652864.0,1167042944.0,1167740032.0,1167735552.0,1167746048.0,1167509760.0,1167676032.0,1167650816.0,1165496704.0,1167630080.0,1165395328.0,1167527936.0,right
14.59375,1167497728.0,1167666304.0,1167606656.0,1165525120.0,1167613696.0,1165425280.0,1167513472.0,1167000704.0,1167792512.0,1167516288.0,1167064448.0,1167675392.0,1167690112.0,1167685376.0,right
14.595703125,1167010688.0,1167810432.0,1167504512.0,1167029760.0,1167696512.0,1167712000.0,1167698816.0,1167473792.0,1167628160.0,1167554432.0,1165388544.0,1167571200.0,1165280384.0,1167472000.0,right
14.59765625,1167366400.0,1167552000.0,1167506304.0,1165311360.0,1167509760.0,1165180672.0,1167416320.0,1166835456.0,1167716608.0,1167429888.0,1166826368.0,1167577472.0,1167541504.0,1167581696.0,right
14.599609375,1166808960.0,1167645568.0,1167396096.0,1166800640.0,1167504000.0,1167464832.0,1167524480.0,1167271040.0,1167506048.0,1167506560.0,1165260928.0,1167497728.0,1165089280.0,1167446016.0,right
14.6015625,1167260288.0,1167481088.0,1167476736.0,1165078272.0,1167472000.0,1164939008.0,1167455616.0,1166822400.0,1167564160.0,1167363200.0,1166691328.0,1167428352.0,1167495040.0,1167488768.0,right
14.603515625,1166654080.0,1167506816.0,1167301760.0,1166468992.0,1167355392.0,1167413632.0,1167427328.0,1166980736.0,1167332224.0,1167347968.0,1164076800.0,1167285504.0,1164110976.0,1167366656.0,right
14.60546875,1166792960.0,1167309440.0,1167388672.0,1163421440.0,1167235712.0,1163534336.0,1167393664.0,1166057472.0,1167492992.0,1167270784.0,1165682688.0,1167284480.0,1167047936.0,1167390592.0,right
14.607421875,1165516672.0,1167495040.0,1167301504.0,1165046656.0,1167267200.0,1166869120.0,1167422848.0,1166444544.0,1167278976.0,1167500288.0,1162365952.0,1167166848.0,1162537600.0,1167492224.0,right
14.609375,1166289152.0,1167255552.0,1167496320.0,1162024064.0,1167142656.0,1162196864.0,1167502976.0,1164700672.0,1167346432.0,1167291264.0,1164167680.0,1167096448.0,1166551680.0,1167416576.0,right
14.611328125,1164521088.0,1167311744.0,1167316224.0,1163967104.0,1167033472.0,1166472064.0,1167433344.0,1166158848.0,1167319680.0,1167505536.0,1161426432.0,1167213056.0,1161639680.0,1167521536.0,right
14.61328125,1166089344.0,1167326720.0,1167479808.0,1161101952.0,1167211264.0,1161354496.0,1167474304.0,1164104064.0,1167313664.0,1167331456.0,1163419392.0,1166948992.0,1166337408.0,1167430784.0,right
14.615234375,1163796352.0,1167272192.0,1167270784.0,1163110528.0,1166879872.0,1166201088.0,1167381376.0,1165737728.0,1167313152.0,1167454848.0,1160634112.0,1167174528.0,1160917120.0,1167406592.0,right
14.6171875,1165702016.0,1167344896.0,1167501568.0,1160550528.0,1167212288.0,1160819968.0,1167453568.0,1163635200.0,1167254784.0,1167275264.0,1162941952.0,1166835200.0,1166082688.0,1167429632.0,right
14.619140625,1163680896.0,1167246720.0,1167305216.0,1162914176.0,1166812672.0,1166094592.0,1167466496.0,1165694720.0,1167282432.0,1167439872.0,1160466048.0,1167216000.0,1160710784.0,1167410816.0,right
14.62109375,1165646976.0,1167249792.0,1167398656.0,1160415616.0,1167218048.0,1160658688.0,1167371392.0,1163552128.0,1167190272.0,1167288960.0,1162779776.0,1166748800.0,1166048640.0,1167433856.0,right
14.623046875,1163595264.0,1167239296.0,1167340928.0,1162855808.0,1166810240.0,1166082432.0,1167486080.0,1165854336.0,1167392640.0,1167568256.0,1160431360.0,1167335936.0,1160681344.0,1167529728.0,right
14.625,1165965184.0,1167447040.0,1167630336.0,1160471808.0,1167343872.0,1160724864.0,1167592704.0,1163806336.0,1167321216.0,1167437568.0,1163035520.0,1166932864.0,1166212992.0,1167613184.0,right
14.626953125,1163815808.0,1167327488.0,1167435520.0,1163057024.0,1166948608.0,1166231808.0,1167624448.0,1166065408.0,1167560448.0,1167697280.0,1160512768.0,1167416320.0,1160762752.0,1167686784.0,right
14.62890625,1166159872.0,1167695360.0,1167827712.0,1160557440.0,1167564672.0,1160800000.0,1167819648.0,1164060032.0,1167582464.0,1167635584.0,1163414656.0,1167144576.0,1166385792.0,1167836160.0,right
14.630859375,1164204928.0,1167724032.0,1167778048.0,1163633024.0,1167256704.0,1166494720.0,1167974016.0,1166310144.0,1167841920.0,1168045440.0,1160651392.0,1167748992.0,1160867712.0,1167987328.0,right
14.6328125,1166376064.0,1167905664.0,1168153088.0,1160667136.0,1167810688.0,1160873472.0,1168067200.0,1164277376.0,1167823744.0,1167970304.0,1163883008.0,1167389568.0,1166634368.0,1168133376.0,right
14.634765625,1164409216.0,1167960320.0,1168140416.0,1164089984.0,1167522432.0,1166752768.0,1168305920.0,1166635648.0,1168273536.0,1168588672.0,1160719104.0,1168105216.0,1160924928.0,1168489088.0,right
14.63671875,1166752256.0,1168428800.0,1168755328.0,1160750592.0,1168227584.0,1160951808.0,1168667392.0,1164632320.0,1168336256.0,1168459776.0,1164430208.0,1167811456.0,1167027456.0,1168684416.0,right
14.638671875,1164692736.0,1168481792.0,1168557952.0,1164525824.0,1167934848.0,1167148160.0,1168821504.0,1166998784.0,1168726016.0,1169085952.0,1160793216.0,1168521728.0,1160964352.0,1169033216.0,right
14.640625,1167154304.0,1168937600.0,1169339520.0,1160819456.0,1168739072.0,1160981632.0,1169291520.0,1165026176.0,1168892672.0,1168975872.0,1164898048.0,1168299008.0,1167467008.0,1169305984.0,right
14.642578125,1165066112.0,1169036544.0,1169161600.0,1164982656.0,1168420352.0,1167570432.0,1169492608.0,1167309952.0,1169146624.0,1169579776.0,1160865152.0,1168953088.0,1161028480.0,1169512064.0,right
14.64453125,1167394560.0,1169274496.0,1169707648.0,1160887680.0,1169061760.0,1161055232.0,1169645696.0,1165107584.0,1169197824.0,1169346688.0,1165041920.0,1168558464.0,1167700096.0,1169678080.0,right
14.646484375,1165337600.0,1169437568.0,1169544576.0,1165224192.0,1168727808.0,1167855616.0,1169914112.0,1167688064.0,1169762560.0,1170230400.0,1160934912.0,1169467136.0,1161100928.0,1170223872.0,right
14.6484375,1167772544.0,1169886976.0,1170353280.0,1160949632.0,1169578496.0,1161107712.0,1170371200.0,1165533440.0,1169854464.0,1169863680.0,1165422720.0,1169007488.0,1168107136.0,1170269824.0,right
14.650390625,1165559808.0,1169956608.0,1169947648.0,1165450496.0,1169098240.0,1168181632.0,1170352512.0,1167958272.0,1170130688.0,1170608512.0,1161004800.0,1169834496.0,1161148672.0,1170663936.0,right
14.65234375,1168079488.0,1170327552.0,1170849024.0,1161040512.0,1170017024.0,1161179648.0,1170920192.0,1165882240.0,1170338048.0,1170330496.0,1165682688.0,1169391872.0,1168418176.0,1170806272.0,right
14.654296875,1165921024.0,1170449152.0,1170452864.0,1165717248.0,1169459840.0,1168475520.0,1170968832.0,1168152832.0,1170464384.0,1171054336.0,1161085696.0,1170120448.0,1161200128.0,1171130240.0,right
14.65625,1168206336.0,1170545792.0,1171142400.0,1161104512.0,1170186112.0,1161210624.0,1171218432.0,1165965184.0,1170542592.0,1170537856.0,1165742464.0,1169529728.0,1168539520.0,1171083776.0,right
14.658203125,1166051456.0,1170722176.0,1170670208.0,1165829632.0,1169646464.0,1168637696.0,1171211392.0,1168375680.0,1170834048.0,1171396992.0,1161133440.0,1170442368.0,1161253120.0,1171469440.0,right
14.66015625,1168395648.0,1170872704.0,1171415680.0,1161142912.0,1170486400.0,1161269504.0,1171474432.0,1166064640.0,1170962432.0,1170832768.0,1165880064.0,1169763328.0,1168742784.0,1171325056.0,right
14.662109375,1166077184.0,1170988416.0,1170856960.0,1165893248.0,1169778560.0,1168761472.0,1171344768.0,1168445568.0,1170936192.0,1171489408.0,1161178624.0,1170562816.0,1161302016.0,1171551616.0,right
14.6640625,1168469760.0,1170969600.0,1171522560.0,1161198592.0,1170590464.0,1161315712.0,1171603712.0,1166140544.0,1171065728.0,1170928384.0,1165980928.0,1169843456.0,1168812032.0,1171451392.0,right
14.666015625,1166125824.0,1171051776.0,1170906240.0,1165989248.0,1169839232.0,1168806528.0,1171420672.0,1168483072.0,1170950144.0,1171456128.0,1161233792.0,1170581248.0,1161338240.0,1171542528.0,right
14.66796875,1168526464.0,1170988160.0,1171487104.0,1161256832.0,1170633216.0,1161359232.0,1171565568.0,1166154368.0,1171096448.0,1170939648.0,1166027008.0,1169903616.0,1168868480.0,1171417984.0,right
14.669921875,1166174336.0,1171133440.0,1170981888.0,1166037248.0,1169931392.0,1168895872.0,1171467904.0,1168517504.0,1170970112.0,1171506816.0,1161294080.0,1170640256.0,1161392384.0,1171581824.0,right
14.671875,1168483328.0,1170912896.0,1171460096.0,1161309312.0,1170595456.0,1161403392.0,1171534848.0,1166125824.0,1171011840.0,1170913152.0,1166024448.0,1169843456.0,1168833664.0,1171421440.0,right
14.673828125,1166136832.0,1171029376.0,1170932864.0,1166037632.0,1169870976.0,1168862976.0,1171435136.0,1168593920.0,1171032064.0,1171562240.0,1161352960.0,1170710656.0,1161446912.0,1171646208.0,right
14.67578125,1168662400.0,1171121024.0,1171641216.0,1161375488.0,1170787840.0,1161470592.0,1171731072.0,1166193024.0,1171267584.0,1171103232.0,1166083840.0,1170043264.0,1169011072.0,1171581056.0,right
14.677734375,1166200064.0,1171311232.0,1171132928.0,1166097664.0,1170075008.0,1169043200.0,1171604224.0,1168719104.0,1171175424.0,1171684736.0,1161415936.0,1170838784.0,1161508352.0,1171762816.0,right
14.6796875,1168770304.0,1171237376.0,1171740416.0,1161436928.0,1170900736.0,1161527296.0,1171811072.0,1166268672.0,1171389952.0,1171196416.0,1166133632.0,1170156160.0,1169129728.0,1171675392.0,right
14.681640625,1166316160.0,1171526272.0,1171293056.0,1166158080.0,1170249088.0,1169213568.0,1171773824.0,1168926848.0,1171456640.0,1171933952.0,1161472128.0,1171109248.0,1161551488.0,1172009344.0,right
14.68359375,1168979840.0,1171514880.0,1171975680.0,1161487872.0,1171168640.0,1161562496.0,1172052608.0,1166364416.0,1171743872.0,1171455104.0,1166204800.0,1170403200.0,1169354240.0,1171905664.0,right
14.685546875,1166363136.0,1171719424.0,1171446400.0,1166208768.0,1170397184.0,1169352448.0,1171887744.0,1168928896.0,1171442944.0,1171902464.0,1161524608.0,1171107712.0,1161598720.0,1171974144.0,right
14.6875,1168855424.0,1171368960.0,1171839744.0,1161544064.0,1171036544.0,1161612928.0,1171911168.0,1166324608.0,1171546368.0,1171319040.0,1166179072.0,1170249344.0,1169220352.0,1171791104.0,right
14.689453125,1166307200.0,1171446656.0,1171237888.0,1166163328.0,1170163968.0,1169148160.0,1171724672.0,1168712320.0,1171192448.0,1171674880.0,1161585536.0,1170855680.0,1161634944.0,1171731328.0,right
14.69140625,1168649856.0,1171117696.0,1171610240.0,1161602944.0,1170769536.0,1161648640.0,1171652736.0,1166279424.0,1171205120.0,1171067008.0,1166139136.0,1169998336.0,1169021568.0,1171566336.0,right
14.693359375,1166263680.0,1171126528.0,1171026048.0,1166140544.0,1169940096.0,1168979584.0,1171528064.0,1168566272.0,1171032576.0,1171529856.0,1161621760.0,1170665216.0,1161677440.0,1171559808.0,right
14.6953125,1168482304.0,1170899712.0,1171385472.0,1161631232.0,1170539776.0,1161697408.0,1171409920.0,1166206720.0,1170894208.0,1170850432.0,1166129792.0,1169772288.0,1168848640.0,1171336960.0,right
14.697265625,1166166272.0,1170668672.0,1170654976.0,1166098432.0,1169612928.0,1168715520.0,1171149184.0,1168227072.0,1170535808.0,1171042560.0,1161675392.0,1170194176.0,1161743616.0,1171050496.0,right
14.69921875,1168150400.0,1170441088.0,1170962432.0,1161700096.0,1170102528.0,1161757312.0,1170964608.0,1166129408.0,1170357760.0,1170388992.0,1166065664.0,1169390976.0,1168525312.0,1170923392.0,right
14.701171875,1166109568.0,1170244864.0,1170297728.0,1166057472.0,1169318784.0,1168466304.0,1170818560.0,1167996032.0,1170207616.0,1170696192.0,1161725824.0,1169887872.0,1161780992.0,1170675456.0,right
14.703125,1167911808.0,1170084224.0,1170551296.0,1161729408.0,1169777024.0,1161799808.0,1170524800.0,1166049152.0,1169970560.0,1170052224.0,1166018688.0,1169100160.0,1168287488.0,1170514560.0,right
14.705078125,1166051712.0,1169943168.0,1170005760.0,1166020224.0,1169048704.0,1168245760.0,1170453888.0,1167864960.0,1169978624.0,1170409472.0,1161743616.0,1169703168.0,1161830784.0,1170396416.0,right
14.70703125,1167815936.0,1169877632.0,1170296320.0,1161758336.0,1169620736.0,1161845504.0,1170274304.0,1166039680.0,1169831040.0,1169883904.0,1166017152.0,1168957056.0,1168173824.0,1170310272.0,right
14.708984375,1166021760.0,1169705344.0,1169795968.0,1165997184.0,1168883968.0,1168115456.0,1170218112.0,1167746048.0,1169795328.0,1170237056.0,1161793024.0,1169551488.0,1161878144.0,1170166400.0,right
14.7109375,1167793536.0,1169862400.0,1170302720.0,1161807744.0,1169624960.0,1161892224.0,1170217600.0,1166069120.0,1169755776.0,1169879680.0,1166040448.0,1168946560.0,1168179840.0,1170271616.0,right
14.712890625,1166076416.0,1169768832.0,1169882880.0,1166041216.0,1168957056.0,1168194304.0,1170240640.0,1167745792.0,1169743104.0,1170140416.0,1161841792.0,1169526528.0,1161919616.0,1170052736.0,right
14.71484375,1167681536.0,1169659136.0,1170051712.0,1161861248.0,1169433856.0,1161926400.0,1169970816.0,1166038912.0,1169564288.0,1169685632.0,1166016128.0,1168791040.0,1168049280.0,1170047744.0,right
14.716796875,1166048896.0,1169557504.0,1169680384.0,1166038912.0,1168787968.0,1168040192.0,1170065792.0,1167699072.0,1169692672.0,1170070784.0,1161890176.0,1169450624.0,1161932672.0,1169996544.0,right
14.71875,1167671552.0,1169640448.0,1170008576.0,1161901184.0,1169410432.0,1161948416.0,1169927424.0,1166035200.0,1169539712.0,1169661696.0,1166051968.0,1168786304.0,1168038016.0,1170029312.0,right
14.720703125,1166009216.0,1169452416.0,1169590912.0,1166032256.0,1168707328.0,1167976832.0,1169948160.0,1167567232.0,1169512832.0,1169911936.0,1161930112.0,1169305472.0,1161996288.0,1169830016.0,right
14.72265625,1167561984.0,1169510528.0,1169915392.0,1161947904.0,1169304448.0,1162014592.0,1169840512.0,1166018432.0,1169421440.0,1169571200.0,1166021504.0,1168635648.0,1167930624.0,1169930880.0,right
14.724609375,1165992960.0,1169394688.0,1169534976.0,1165999232.0,1168604160.0,1167906560.0,1169887232.0,1167497728.0,1169404928.0,1169773568.0,1161979904.0,1169193088.0,1162037760.0,1169689344.0,right
14.7265625,1167477760.0,1169375232.0,1169733632.0,1161991040.0,1169156864.0,1162047232.0,1169637632.0,1165954688.0,1169266304.0,1169409664.0,1165981952.0,1168529280.0,1167842432.0,1169760000.0,right
14.728515625,1165993984.0,1169267072.0,1169415168.0,1166014464.0,1168548736.0,1167860352.0,1169761792.0,1167500032.0,1169385216.0,1169735552.0,1162013056.0,1169163904.0,1162080768.0,1169626880.0,right
14.73046875,1167453824.0,1169316224.0,1169669632.0,1162027264.0,1169097216.0,1162102272.0,1169558272.0,1165954176.0,1169189632.0,1169338496.0,1165977728.0,1168483584.0,1167801728.0,1169671168.0,right
14.732421875,1165915264.0,1169123968.0,1169271808.0,1165956736.0,1168415360.0,1167742336.0,1169616000.0,1167377408.0,1169224576.0,1169597952.0,1162055040.0,1168998016.0,1162125952.0,1169486592.0,right
14.734375,1167370112.0,1169211392.0,1169581696.0,1162069760.0,1168983552.0,1162133760.0,1169470848.0,1165898496.0,1169114240.0,1169239296.0,1165971968.0,1168395904.0,1167727232.0,1169591424.0,right
14.736328125,1165850624.0,1169066496.0,1169187072.0,1165950464.0,1168364160.0,1167694592.0,1169525504.0,1167287680.0,1169106176.0,1169477888.0,1162105472.0,1168890880.0,1162158464.0,1169356672.0,right
14.73828125,1167272448.0,1169097472.0,1169480832.0,1162121216.0,1168884608.0,1162170624.0,1169352448.0,1165826560.0,1168965888.0,1169112704.0,1165973504.0,1168295936.0,1167625600.0,1169439360.0,right
14.740234375,1165851776.0,1168971520.0,1169116416.0,1165998720.0,1168291968.0,1167622656.0,1169439360.0,1167252480.0,1169067776.0,1169432320.0,1162147456.0,1168849664.0,1162191104.0,1169294464.0,right
14.7421875,1167199616.0,1168999552.0,1169337472.0,1162161152.0,1168780544.0,1162202112.0,1169195392.0,1165803904.0,1168881152.0,1168993024.0,1165932544.0,1168177152.0,1167533952.0,1169308800.0,right
14.744140625,1165803904.0,1168838656.0,1168948352.0,1165921024.0,1168138112.0,1167508480.0,1169263232.0,1167179520.0,1168988544.0,1169275776.0,1162187904.0,1168776064.0,1162229376.0,1169127680.0,right
14.74609375,1167180288.0,1168980864.0,1169255552.0,1162198400.0,1168774272.0,1162247808.0,1169105920.0,1165816576.0,1168818432.0,1168947840.0,1165925248.0,1168154368.0,1167527680.0,1169241088.0,right
14.748046875,1165784448.0,1168763776.0,1168900352.0,1165901568.0,1168122368.0,1167492992.0,1169195392.0,1167127936.0,1168861952.0,1169169152.0,1162223616.0,1168667648.0,1162275072.0,1169033984.0,right
14.75,1167142144.0,1168848000.0,1169171072.0,1162239872.0,1168662912.0,1162280832.0,1169055488.0,1165839616.0,1168737024.0,1168856448.0,1165925248.0,1168108928.0,1167473792.0,1169193344.0,right
14.751953125,1165864320.0,1168747264.0,1168852992.0,1165924736.0,1168123904.0,1167487232.0,1169189632.0,1167131136.0,1168797056.0,1169105664.0,1162263040.0,1168634112.0,1162302336.0,1168994816.0,right
14.75390625,1167091456.0,1168753536.0,1169064960.0,1162270336.0,1168593920.0,1162315008.0,1168922880.0,1165782400.0,1168631936.0,1168782464.0,1165879552.0,1168055168.0,1167433344.0,1169063040.0,right
14.755859375,1165775616.0,1168606720.0,1168801280.0,1165902720.0,1168052736.0,1167436032.0,1169055488.0,1167096704.0,1168769024.0,1169097728.0,1162289280.0,1168606208.0,1162329728.0,1168908160.0,right
14.7578125,1167080192.0,1168739840.0,1169055488.0,1162302336.0,1168580992.0,1162335488.0,1168878720.0,1165737216.0,1168595456.0,1168799488.0,1165890048.0,1168055680.0,1167433856.0,1169041024.0,right
14.759765625,1165688960.0,1168540544.0,1168715520.0,1165857024.0,1168004736.0,1167382144.0,1168973824.0,1167012992.0,1168647424.0,1168919936.0,1162330752.0,1168504320.0,1162353792.0,1168801024.0,right
14.76171875,1167026944.0,1168662400.0,1168924672.0,1162341760.0,1168524800.0,1162372736.0,1168816768.0,1165737728.0,1168514304.0,1168666624.0,1165908992.0,1167990784.0,1167371904.0,1168951552.0,right
14.763671875,1165762432.0,1168518016.0,1168686592.0,1165923200.0,1168000000.0,1167386112.0,1168967552.0,1167026944.0,1168662144.0,1168931072.0,1162361728.0,1168520576.0,1162412160.0,1168790272.0,right
14.765625,1167014528.0,1168659072.0,1168931328.0,1162377472.0,1168513280.0,1162417920.0,1168771968.0,1165732992.0,1168467328.0,1168669824.0,1165900032.0,1167951360.0,1167347712.0,1168955136.0,right
14.767578125,1165748224.0,1168478080.0,1168671872.0,1165911040.0,1167951616.0,1167346688.0,1168964864.0,1167022464.0,1168686848.0,1168946304.0,1162414208.0,1168545024.0,1162426880.0,1168789760.0,right
14.76953125,1167001728.0,1168655104.0,1168921856.0,1162428928.0,1168517248.0,1162444672.0,1168773760.0,1165760896.0,1168480000.0,1168631936.0,1165901056.0,1167930112.0,1167329408.0,1168921344.0,right
14.771484375,1165781888.0,1168471040.0,1168621696.0,1165915776.0,1167918592.0,1167324928.0,1168912640.0,1167015040.0,1168650880.0,1168968320.0,1162455680.0,1168503296.0,1162487808.0,1168825216.0,right
14.7734375,1167042688.0,1168680576.0,1169007744.0,1162466176.0,1168524288.0,1162504064.0,1168865152.0,1165872768.0,1168547200.0,1168703616.0,1165977728.0,1167974528.0,1167385600.0,1169007488.0,right
14.775390625,1165837056.0,1168541696.0,1168682368.0,1165941504.0,1167950848.0,1167365376.0,1168979072.0,1166975488.0,1168594432.0,1168909184.0,1162471424.0,1168439296.0,1162514560.0,1168760320.0,right
14.77734375,1166953856.0,1168552960.0,1168870144.0,1162473088.0,1168405632.0,1162513024.0,1168713600.0,1165780864.0,1168480256.0,1168578944.0,1165898496.0,1167864448.0,1167294208.0,1168823680.0,right
14.779296875,1165830784.0,1168501760.0,1168588160.0,1165937280.0,1167879424.0,1167312000.0,1168808960.0,1166977792.0,1168555008.0,1168865920.0,1162498304.0,1168402432.0,1162530304.0,1168707584.0,right
14.78125,1166957312.0,1168542976.0,1168831488.0,1162517120.0,1168375936.0,1162549248.0,1168680576.0,1165820800.0,1168470272.0,1168571008.0,1165970432.0,1167871872.0,1167302656.0,1168810240.0,right
14.783203125,1165795584.0,1168429568.0,1168553216.0,1165990912.0,1167861120.0,1167288448.0,1168822528.0,1166951296.0,1168576256.0,1168815744.0,1162551296.0,1168396160.0,1162582272.0,1168673920.0,right
14.78515625,1166961280.0,1168588928.0,1168820224.0,1162563328.0,1168418176.0,1162592256.0,1168674560.0,1165817088.0,1168415872.0,1168566528.0,1166022656.0,1167889920.0,1167305984.0,1168857984.0,right
14.787109375,1165796608.0,1168389376.0,1168540800.0,1166010368.0,1167874176.0,1167287680.0,1168825216.0,1166946816.0,1168543744.0,1168793472.0,1162588032.0,1168398592.0,1162596992.0,1168632448.0,right
14.7890625,1166977792.0,1168571008.0,1168829696.0,1162604800.0,1168430080.0,1162603264.0,1168667648.0,1165836544.0,1168401664.0,1168554496.0,1166043904.0,1167898112.0,1167305984.0,1168835712.0,right
14.791015625,1165886848.0,1168445568.0,1168604160.0,1166067712.0,1167939840.0,1167347712.0,1168891392.0,1167016704.0,1168619136.0,1168875392.0,1162635904.0,1168477568.0,1162643200.0,1168723584.0,right
14.79296875,1166996736.0,1168596224.0,1168850688.0,1162648960.0,1168460032.0,1162665216.0,1168701056.0,1165860608.0,1168403584.0,1168589440.0,1166055680.0,1167908864.0,1167334656.0,1168890368.0,right
14.794921875,1165891072.0,1168393856.0,1168585728.0,1166062976.0,1167908096.0,1167335680.0,1168889856.0,1167038976.0,1168646144.0,1168903936.0,1162681472.0,1168517248.0,1162694656.0,1168751232.0,right
14.796875,1167058432.0,1168679168.0,1168943104.0,1162693632.0,1168543232.0,1162702592.0,1168789504.0,1166008192.0,1168506752.0,1168650368.0,1166100096.0,1167976320.0,1167383424.0,1168954880.0,right
14.798828125,1165997696.0,1168544256.0,1168659584.0,1166104576.0,1167978240.0,1167380608.0,1168964352.0,1167056896.0,1168694400.0,1168983296.0,1162700416.0,1168548736.0,1162711936.0,1168828416.0,right
14.80078125,1167109120.0,1168755840.0,1169052800.0,1162708352.0,1168607232.0,1162721920.0,1168897408.0,1166060416.0,1168638208.0,1168753024.0,1166157056.0,1168051200.0,1167464064.0,1169062528.0,right
14.802734375,1166100608.0,1168697088.0,1168817536.0,1166182016.0,1168110464.0,1167528192.0,1169131136.0,1167191040.0,1168859648.0,1169130880.0,1162735616.0,1168680576.0,1162740864.0,1168989568.0,right
14.8046875,1167193600.0,1168867456.0,1169119488.0,1162749824.0,1168673920.0,1162744576.0,1168990336.0,1166094336.0,1168719872.0,1168821504.0,1166180608.0,1168123648.0,1167543424.0,1169137152.0,right
14.806640625,1166126336.0,1168761728.0,1168854400.0,1166204032.0,1168160640.0,1167575424.0,1169173632.0,1167288960.0,1168976512.0,1169241856.0,1162783872.0,1168796288.0,1162765568.0,1169114240.0,right
14.80859375,1167345920.0,1169038720.0,1169328256.0,1162799104.0,1168880896.0,1162779264.0,1169185152.0,1166230272.0,1168901632.0,1169020288.0,1166263936.0,1168308224.0,1167714560.0,1169358720.0,right
14.810546875,1166248448.0,1168932608.0,1169076992.0,1166278656.0,1168355712.0,1167762816.0,1169421184.0,1167435520.0,1169144448.0,1169461888.0,1162823808.0,1169006848.0,1162804352.0,1169287296.0,right
14.8125,1167498496.0,1169232768.0,1169556224.0,1162835328.0,1169072512.0,1162823808.0,1169381376.0,1166341376.0,1169065216.0,1169221632.0,1166347648.0,1168484608.0,1167881088.0,1169573248.0,right
14.814453125,1166381824.0,1169151872.0,1169294208.0,1166371328.0,1168537472.0,1167924352.0,1169649664.0,1167556224.0,1169334272.0,1169658624.0,1162846464.0,1169106944.0,1162844288.0,1169511552.0,right
14.81640625,1167569408.0,1169350912.0,1169663104.0,1162854784.0,1169114496.0,1162844800.0,1169526272.0,1166369920.0,1169217280.0,1169339520.0,1166371584.0,1168559232.0,1167939072.0,1169686656.0,right
14.818359375,1166394112.0,1169249536.0,1169368704.0,1166393856.0,1168597248.0,1167975296.0,1169714560.0,1167659648.0,1169466368.0,1169771520.0,1162893184.0,1169257856.0,1162868992.0,1169623168.0,right
14.8203125,1167704320.0,1169544576.0,1169867392.0,1162909952.0,1169344768.0,1162887936.0,1169710848.0,1166498048.0,1169383424.0,1169487616.0,1166465536.0,1168734336.0,1168097152.0,1169878144.0,right
14.822265625,1166520448.0,1169451392.0,1169542272.0,1166478464.0,1168787200.0,1168139648.0,1169955072.0,1167718784.0,1169585024.0,1169923840.0,1162931456.0,1169373696.0,1162912640.0,1169782272.0,right
